Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
1/16/2016 13:00:00,37109.68,36598.76,1.38%,10359.23,9931.29,4.13%,1305.04,1239.42,5.03%,2029.19,2004.23,1.23%,922.89,902.82,2.18%,13113.04,13425.53,2.38%,2799.82,2767.93,1.14%,5511.03,5240.59,4.91%,1069.44,1086.95,1.64%
1/16/2016 14:00:00,36871.87,36204.64,1.81%,10463.89,9704.26,7.26%,1297.82,1221.08,5.91%,2013.98,1989.58,1.21%,912.82,907.48,0.58%,13126.88,13461.68,2.55%,2739.17,2689.83,1.80%,5260.86,5177.19,1.59%,1056.45,1053.54,0.27%
1/16/2016 15:00:00,36967.3,36067.03,2.44%,10542.45,9873.93,6.34%,1285.55,1223.42,4.83%,2005.07,1962.09,2.14%,891.44,884.19,0.81%,13283.03,13222.73,0.45%,2720.83,2710.69,0.37%,5182.83,5141.54,0.80%,1056.09,1048.45,0.72%
1/16/2016 16:00:00,37082.02,36605.88,1.28%,10425.6,9790.84,6.09%,1308.13,1266.16,3.21%,2004.79,1965.69,1.95%,880.89,888.47,0.86%,13417.91,13699.97,2.10%,2694.98,2648.68,1.72%,5279.44,5265.57,0.26%,1070.29,1080.5,0.95%
1/16/2016 17:00:00,38094.39,38209.23,0.30%,10471.66,10130.31,3.26%,1373.06,1354.16,1.38%,2019.87,1989.32,1.51%,897.1,919.17,2.46%,13981.52,14450.04,3.35%,2696.32,2691.16,0.19%,5545.94,5557.42,0.21%,1108.92,1117.66,0.79%
1/16/2016 18:00:00,40335.29,39933.4,1.00%,10928.29,10315.02,5.61%,1440.32,1427.05,0.92%,2104.69,2140.91,1.72%,941.55,914.05,2.92%,14675.8,14889.28,1.45%,2888.76,2888.29,0.02%,6169.5,6158.69,0.18%,1186.38,1200.12,1.16%
1/16/2016 19:00:00,40638.93,39968.38,1.65%,10913.71,10432.71,4.41%,1449.53,1432.93,1.15%,2135.76,2169.05,1.56%,948.86,939.04,1.03%,14709.14,14487.86,1.50%,2944.37,2875.33,2.34%,6325.97,6409.24,1.32%,1211.59,1222.22,0.88%
1/16/2016 20:00:00,40500.47,40388.76,0.28%,10824.04,10452.81,3.43%,1444.11,1432.36,0.81%,2134.78,2189.66,2.57%,944.85,931.39,1.43%,14654.24,14749.28,0.65%,2920.27,2949.4,1.00%,6360.97,6480.89,1.89%,1217.21,1202.96,1.17%
1/16/2016 21:00:00,39998.52,39932.38,0.17%,10635.74,10099.66,5.04%,1422.82,1411.39,0.80%,2120.74,2183.8,2.97%,932.46,911.61,2.24%,14478.8,14779.84,2.08%,2900.22,3008.61,3.74%,6290.3,6340.89,0.80%,1217.44,1196.58,1.71%
1/16/2016 22:00:00,38982.22,38768.48,0.55%,10411.34,10055.21,3.42%,1377.9,1367.34,0.77%,2093.48,2143.96,2.41%,906.16,896.28,1.09%,14054.28,14085.0,0.22%,2854.12,2916.14,2.17%,6113.18,6138.51,0.41%,1171.75,1166.04,0.49%
1/16/2016 23:00:00,37837.94,37501.34,0.89%,10111.55,9547.02,5.58%,1327.75,1335.21,0.56%,2070.8,2108.62,1.83%,882.34,858.41,2.71%,13615.74,13767.11,1.11%,2780.51,2822.7,1.52%,5909.58,5917.84,0.14%,1139.68,1144.42,0.42%
1/17/2016 00:00:00,36872.51,36781.74,0.25%,9829.52,9552.51,2.82%,1325.94,1336.26,0.78%,2063.47,2063.11,0.02%,857.07,840.97,1.88%,13181.52,13219.68,0.29%,2727.69,2809.76,3.01%,5748.83,5802.18,0.93%,1138.47,1157.27,1.65%
1/17/2016 01:00:00,36500.8,36152.71,0.95%,9660.12,9359.83,3.11%,1324.35,1334.03,0.73%,2054.92,2059.96,0.25%,852.47,831.9,2.41%,13077.17,12877.95,1.52%,2689.53,2755.12,2.44%,5697.68,5780.92,1.46%,1144.56,1153.0,0.74%
1/17/2016 02:00:00,36483.85,36089.95,1.08%,9569.02,9270.46,3.12%,1327.93,1365.14,2.80%,2056.17,2074.2,0.88%,855.75,842.96,1.49%,13093.12,12890.17,1.55%,2698.77,2740.92,1.56%,5728.23,5734.05,0.10%,1154.85,1172.04,1.49%
1/17/2016 03:00:00,36829.64,36350.59,1.30%,9553.8,9146.36,4.26%,1355.56,1357.49,0.14%,2056.58,2062.5,0.29%,862.71,853.07,1.12%,13236.17,13078.6,1.19%,2747.63,2840.19,3.37%,5846.17,5847.81,0.03%,1171.02,1164.57,0.55%
1/17/2016 04:00:00,37524.5,37244.95,0.74%,9648.27,9437.57,2.18%,1395.33,1390.69,0.33%,2051.83,2075.95,1.18%,873.93,867.16,0.77%,13501.15,13358.48,1.06%,2823.52,2912.33,3.15%,6036.53,6023.24,0.22%,1193.95,1179.53,1.21%
1/17/2016 05:00:00,38784.62,39070.06,0.74%,9899.33,9912.31,0.13%,1456.31,1429.14,1.87%,2060.25,2081.92,1.05%,895.12,868.07,3.02%,13961.1,14072.65,0.80%,2951.35,3069.14,3.99%,6325.78,6422.13,1.52%,1235.39,1214.7,1.67%
1/17/2016 06:00:00,40558.37,41527.7,2.39%,10259.32,10584.44,3.17%,1534.14,1507.16,1.76%,2067.05,2115.79,2.36%,925.39,880.57,4.84%,14604.8,15008.93,2.77%,3135.11,3462.5,10.44%,6733.98,6698.92,0.52%,1298.58,1269.4,2.25%
1/17/2016 07:00:00,42176.81,43055.38,2.08%,10505.79,11361.79,8.15%,1610.97,1571.2,2.47%,2091.25,2122.14,1.48%,960.95,926.34,3.60%,15193.99,15101.0,0.61%,3316.78,3649.95,10.04%,7132.52,7006.62,1.77%,1364.55,1316.34,3.53%
1/17/2016 08:00:00,42734.4,42917.52,0.43%,10669.37,10883.5,2.01%,1616.87,1544.48,4.48%,2099.13,2145.76,2.22%,977.78,976.18,0.16%,15341.99,15377.02,0.23%,3463.1,3672.0,6.03%,7213.43,7009.2,2.83%,1352.72,1309.37,3.21%
1/17/2016 09:00:00,41607.34,41499.22,0.26%,10710.56,10662.69,0.45%,1524.59,1496.37,1.85%,2085.02,2139.34,2.61%,941.08,959.77,1.99%,14735.74,14570.77,1.12%,3441.03,3554.74,3.30%,6878.09,6848.4,0.43%,1291.22,1267.14,1.87%
1/17/2016 10:00:00,39514.53,40056.08,1.37%,10522.09,10744.98,2.12%,1395.47,1404.11,0.62%,2043.42,2106.29,3.08%,885.34,881.42,0.44%,13770.13,13849.89,0.58%,3263.77,3283.5,0.60%,6434.79,6613.91,2.78%,1199.52,1171.98,2.30%
1/17/2016 11:00:00,37376.47,37970.24,1.59%,10269.72,10314.63,0.44%,1284.56,1322.02,2.92%,2006.6,2067.81,3.05%,828.27,828.71,0.05%,12783.26,13001.76,1.71%,3050.06,3100.76,1.66%,6028.47,6218.37,3.15%,1125.53,1116.18,0.83%
1/17/2016 12:00:00,35589.25,36074.46,1.36%,10031.22,10010.1,0.21%,1214.89,1251.82,3.04%,1973.98,1999.84,1.31%,786.25,788.42,0.28%,11995.3,12228.54,1.94%,2860.8,2831.81,1.01%,5706.34,5919.9,3.74%,1020.47,1044.04,2.31%
1/17/2016 13:00:00,34049.76,34403.66,1.04%,9748.77,9726.12,0.23%,1154.52,1189.59,3.04%,1949.33,1967.31,0.92%,753.76,756.53,0.37%,11341.08,11326.6,0.13%,2725.4,2782.54,2.10%,5404.56,5640.86,4.37%,972.33,1014.1,4.30%
1/17/2016 14:00:00,32960.08,33249.62,0.88%,9529.98,9525.52,0.05%,1097.52,1151.48,4.92%,1918.95,1951.59,1.70%,725.85,744.05,2.51%,10851.25,10741.32,1.01%,2636.68,2722.58,3.26%,5247.74,5432.42,3.52%,952.11,980.64,3.00%
1/17/2016 15:00:00,32449.88,33097.52,2.00%,9404.38,9604.38,2.13%,1076.1,1122.47,4.31%,1899.49,1947.69,2.54%,711.62,711.19,0.06%,10606.82,10666.33,0.56%,2589.26,2703.86,4.43%,5219.19,5372.72,2.94%,943.02,968.89,2.74%
1/17/2016 16:00:00,32686.15,33469.37,2.40%,9441.5,9659.14,2.31%,1090.61,1136.71,4.23%,1885.48,1940.14,2.90%,715.71,757.32,5.81%,10639.36,10910.24,2.55%,2584.09,2645.62,2.38%,5352.13,5438.01,1.60%,977.27,982.18,0.50%
1/17/2016 17:00:00,34394.02,35147.32,2.19%,9879.66,10327.8,4.54%,1179.52,1205.81,2.23%,1895.49,1933.83,2.02%,764.73,804.85,5.25%,11304.32,11294.72,0.08%,2655.78,2760.69,3.95%,5692.02,5797.43,1.85%,1022.5,1022.18,0.03%
1/17/2016 18:00:00,37438.13,38627.85,3.18%,10616.05,10947.43,3.12%,1312.57,1318.72,0.47%,1973.14,2030.81,2.92%,832.73,950.78,14.18%,12426.32,12969.23,4.37%,2945.76,3055.84,3.74%,6236.78,6278.16,0.66%,1094.77,1076.88,1.63%
1/17/2016 19:00:00,38416.0,39324.52,2.36%,10772.32,10698.78,0.68%,1354.39,1385.0,2.26%,2018.54,2075.06,2.80%,866.87,926.12,6.83%,12740.13,13443.85,5.52%,3093.09,3178.99,2.78%,6428.44,6474.81,0.72%,1142.22,1141.91,0.03%
1/17/2016 20:00:00,38568.39,39068.75,1.30%,10764.38,10757.22,0.07%,1361.01,1401.83,3.00%,2027.91,2065.5,1.85%,886.01,912.83,3.03%,12797.3,13102.01,2.38%,3146.43,3354.39,6.61%,6445.52,6283.37,2.52%,1139.82,1191.61,4.54%
1/17/2016 21:00:00,38375.55,38715.8,0.89%,10648.21,10669.01,0.20%,1356.38,1382.97,1.96%,2030.17,2081.49,2.53%,895.23,910.63,1.72%,12747.76,13014.71,2.09%,3159.04,3064.88,2.98%,6385.73,6363.92,0.34%,1153.02,1228.19,6.52%
1/17/2016 22:00:00,37276.92,37786.43,1.37%,10335.93,10545.23,2.02%,1311.86,1322.1,0.78%,2009.77,2042.79,1.64%,881.94,890.71,0.99%,12386.97,12725.62,2.73%,3071.28,3037.71,1.09%,6151.81,6043.31,1.76%,1127.35,1178.96,4.58%
1/17/2016 23:00:00,36040.99,36174.94,0.37%,9973.15,9914.72,0.59%,1268.77,1268.63,0.01%,1982.14,2034.2,2.63%,865.15,862.57,0.30%,12061.75,12123.88,0.52%,2915.09,2960.98,1.57%,5870.78,5859.86,0.19%,1104.16,1150.1,4.16%
1/18/2016 00:00:00,35451.62,35654.09,0.57%,9701.18,9736.51,0.36%,1259.83,1329.84,5.56%,1967.15,2051.16,4.27%,863.1,855.35,0.90%,12047.02,12000.53,0.39%,2788.41,2789.29,0.03%,5718.46,5749.16,0.54%,1106.48,1142.23,3.23%
1/18/2016 01:00:00,35403.92,35594.41,0.54%,9645.69,9663.1,0.18%,1266.99,1339.27,5.70%,1961.96,2044.04,4.18%,872.37,852.75,2.25%,12160.44,12188.79,0.23%,2683.56,2676.78,0.25%,5696.35,5677.09,0.34%,1116.56,1152.58,3.23%
1/18/2016 02:00:00,35843.82,36035.93,0.54%,9669.7,9609.56,0.62%,1301.17,1338.23,2.85%,1978.98,2055.81,3.88%,887.68,863.25,2.75%,12453.53,12410.64,0.34%,2661.63,2727.41,2.47%,5764.29,5849.86,1.48%,1126.85,1181.17,4.82%
1/18/2016 03:00:00,36769.53,37037.54,0.73%,9801.21,9824.32,0.24%,1354.12,1381.79,2.04%,1998.61,2084.42,4.29%,909.97,890.16,2.18%,12934.39,13138.54,1.58%,2699.74,2691.97,0.29%,5913.45,5822.16,1.54%,1158.04,1204.18,3.98%
1/18/2016 04:00:00,38387.51,38073.56,0.82%,10154.24,9831.91,3.17%,1420.33,1408.37,0.84%,2025.8,2100.26,3.68%,930.17,895.65,3.71%,13652.29,13537.97,0.84%,2792.79,2859.46,2.39%,6217.79,6196.79,0.34%,1194.09,1243.16,4.11%
1/18/2016 05:00:00,41164.23,40396.74,1.86%,10763.48,10479.63,2.64%,1534.89,1515.81,1.24%,2090.03,2156.18,3.16%,980.95,942.36,3.93%,14781.25,14323.78,3.09%,3011.0,3050.34,1.31%,6727.93,6648.38,1.18%,1274.69,1280.26,0.44%
1/18/2016 06:00:00,44644.9,44256.24,0.87%,11479.01,11298.63,1.57%,1647.56,1674.68,1.65%,2169.51,2198.29,1.33%,1049.72,1017.85,3.04%,16137.0,15959.35,1.10%,3397.27,3284.69,3.31%,7364.65,7421.37,0.77%,1400.18,1401.4,0.09%
1/18/2016 07:00:00,46499.25,45844.24,1.41%,11869.97,11736.45,1.12%,1695.74,1711.09,0.91%,2224.8,2267.4,1.91%,1093.13,1039.94,4.87%,16962.28,16440.62,3.08%,3552.72,3548.57,0.12%,7646.07,7654.96,0.12%,1454.56,1445.21,0.64%
1/18/2016 08:00:00,46123.43,44427.16,3.68%,11867.38,11517.25,2.95%,1672.22,1667.34,0.29%,2222.08,2262.94,1.84%,1078.41,1026.01,4.86%,16890.67,15872.61,6.03%,3445.05,3462.3,0.50%,7493.72,7175.21,4.25%,1453.9,1443.5,0.72%
1/18/2016 09:00:00,44975.3,42675.21,5.11%,11731.8,10883.18,7.23%,1603.18,1565.51,2.35%,2234.98,2214.21,0.93%,1047.68,1015.27,3.09%,16465.34,15498.24,5.87%,3299.62,3314.53,0.45%,7155.95,6757.25,5.57%,1436.75,1427.02,0.68%
1/18/2016 10:00:00,43312.43,41347.1,4.54%,11470.97,10659.38,7.08%,1510.15,1471.05,2.59%,2220.76,2186.31,1.55%,1017.74,977.32,3.97%,15846.42,15133.16,4.50%,3091.97,3011.68,2.60%,6764.66,6513.98,3.71%,1389.75,1394.24,0.32%
1/18/2016 11:00:00,41484.56,40290.0,2.88%,11125.64,10638.57,4.38%,1454.91,1393.0,4.26%,2199.67,2168.31,1.43%,975.85,949.16,2.73%,15076.59,14865.09,1.40%,2919.98,2845.62,2.55%,6411.0,6119.45,4.55%,1320.92,1310.8,0.77%
1/18/2016 12:00:00,39570.05,38847.21,1.83%,10800.94,10355.31,4.13%,1379.21,1338.06,2.98%,2144.61,2167.4,1.06%,923.41,912.21,1.21%,14205.78,14124.22,0.57%,2792.21,2791.89,0.01%,6074.84,5908.23,2.74%,1249.06,1249.89,0.07%
1/18/2016 13:00:00,38031.28,37567.28,1.22%,10574.87,10202.13,3.52%,1315.57,1294.41,1.61%,2088.05,2072.22,0.76%,880.15,902.82,2.58%,13471.3,13486.75,0.11%,2725.25,2768.44,1.58%,5798.65,5692.47,1.83%,1177.44,1148.03,2.50%
1/18/2016 14:00:00,36717.0,36531.68,0.50%,10318.42,10169.6,1.44%,1291.99,1264.44,2.13%,2026.82,2025.59,0.06%,849.85,868.62,2.21%,12829.24,12769.6,0.46%,2683.26,2758.49,2.80%,5605.1,5586.09,0.34%,1112.32,1089.26,2.07%
1/18/2016 15:00:00,35894.79,36039.91,0.40%,10154.67,10015.35,1.37%,1262.21,1240.79,1.70%,1985.95,2006.08,1.01%,825.78,834.48,1.05%,12407.29,12631.91,1.81%,2660.69,2742.14,3.06%,5512.89,5510.79,0.04%,1085.3,1058.37,2.48%
1/18/2016 16:00:00,35818.23,35830.74,0.03%,10085.94,9929.09,1.56%,1246.31,1249.15,0.23%,1985.3,2009.91,1.24%,827.51,843.29,1.91%,12415.57,12461.34,0.37%,2653.46,2722.91,2.62%,5521.96,5568.44,0.84%,1082.18,1046.61,3.29%
1/18/2016 17:00:00,37262.98,37497.27,0.63%,10363.6,10157.85,1.99%,1284.74,1330.71,3.58%,1995.72,2020.8,1.26%,867.47,885.94,2.13%,13198.4,13280.83,0.62%,2661.03,2787.99,4.77%,5787.94,5932.92,2.50%,1104.1,1100.24,0.35%
1/18/2016 18:00:00,40467.89,40537.7,0.17%,11011.47,10708.91,2.75%,1404.85,1451.75,3.34%,2099.09,2124.49,1.21%,938.19,934.06,0.44%,14512.62,14553.39,0.28%,2902.02,2956.3,1.87%,6391.47,6597.05,3.22%,1208.2,1211.75,0.29%
1/18/2016 19:00:00,41257.94,41350.1,0.22%,11051.68,11014.21,0.34%,1453.44,1484.86,2.16%,2158.06,2146.3,0.55%,955.31,946.74,0.90%,14829.58,14724.47,0.71%,3016.69,3066.68,1.66%,6541.74,6725.22,2.80%,1251.44,1241.62,0.78%
1/18/2016 20:00:00,41289.67,41104.12,0.45%,11031.57,10925.6,0.96%,1463.91,1474.13,0.70%,2184.06,2147.73,1.66%,961.13,933.45,2.88%,14866.48,14805.17,0.41%,3051.63,3052.73,0.04%,6468.0,6539.05,1.10%,1262.89,1226.27,2.90%
1/18/2016 21:00:00,40378.76,40041.11,0.84%,10783.15,10548.96,2.17%,1444.48,1449.88,0.37%,2173.57,2120.47,2.44%,941.06,927.79,1.41%,14535.84,14318.87,1.49%,2995.35,3070.05,2.49%,6261.2,6402.88,2.26%,1244.11,1202.21,3.37%
1/18/2016 22:00:00,38379.02,37606.07,2.01%,10285.81,9920.12,3.56%,1412.49,1383.48,2.05%,2115.43,2066.09,2.33%,904.85,896.28,0.95%,13727.92,13329.34,2.90%,2818.81,2925.57,3.79%,5923.15,5931.88,0.15%,1190.58,1153.32,3.13%
1/18/2016 23:00:00,36194.08,35036.58,3.20%,9731.72,9349.49,3.93%,1348.83,1293.1,4.13%,2063.94,2005.54,2.83%,871.42,854.19,1.98%,12902.96,12287.09,4.77%,2595.32,2673.99,3.03%,5531.38,5490.39,0.74%,1148.51,1082.79,5.72%
1/19/2016 00:00:00,34777.67,33535.45,3.57%,9347.53,8922.27,4.55%,1327.36,1246.69,6.08%,2066.15,1997.55,3.32%,855.63,827.49,3.29%,12385.76,12033.72,2.84%,2431.26,2397.09,1.41%,5247.75,5061.91,3.54%,1116.24,1048.72,6.05%
1/19/2016 01:00:00,34310.23,33485.79,2.40%,9234.24,8936.57,3.22%,1317.89,1229.25,6.73%,2052.39,1980.09,3.52%,861.62,846.88,1.71%,12214.41,11837.41,3.09%,2379.86,2513.84,5.63%,5137.94,5089.21,0.95%,1111.87,1052.54,5.34%
1/19/2016 02:00:00,34278.57,32837.24,4.20%,9207.72,8694.83,5.57%,1320.21,1227.21,7.04%,2049.14,1989.51,2.91%,858.33,834.8,2.74%,12167.75,11593.45,4.72%,2373.26,2430.54,2.41%,5193.77,5104.11,1.73%,1108.38,962.8,13.13%
1/19/2016 03:00:00,34765.59,33156.57,4.63%,9338.6,8879.85,4.91%,1341.16,1244.27,7.22%,2058.94,1989.99,3.35%,862.46,803.36,6.85%,12353.09,11469.58,7.15%,2416.23,2555.93,5.78%,5292.82,5238.75,1.02%,1102.28,974.85,11.56%
1/19/2016 04:00:00,35944.29,33849.21,5.83%,9675.25,8945.59,7.54%,1401.99,1281.23,8.61%,2063.72,2002.72,2.96%,872.45,819.53,6.07%,12752.2,11849.37,7.08%,2518.41,2480.71,1.50%,5549.35,5490.18,1.07%,1110.94,979.88,11.80%
1/19/2016 05:00:00,38928.12,35291.5,9.34%,10497.37,9367.75,10.76%,1502.4,1357.94,9.62%,2109.23,1982.91,5.99%,919.64,829.68,9.78%,13813.93,12309.36,10.89%,2771.53,2527.09,8.82%,6145.0,5906.67,3.88%,1169.02,1010.11,13.59%
1/19/2016 06:00:00,43075.8,39007.78,9.44%,11418.93,10477.92,8.24%,1687.6,1518.79,10.00%,2185.63,2154.6,1.42%,995.19,890.47,10.52%,15284.47,13279.28,13.12%,3258.36,2954.54,9.32%,6972.28,6622.67,5.01%,1273.34,1109.52,12.87%
1/19/2016 07:00:00,43817.06,40932.24,6.58%,11577.53,10818.54,6.56%,1664.38,1498.51,9.97%,2226.46,2129.98,4.33%,1015.18,916.07,9.76%,15542.98,14423.47,7.20%,3354.77,3104.29,7.47%,7133.82,6903.87,3.22%,1301.95,1137.51,12.63%
1/19/2016 08:00:00,42003.36,39779.41,5.29%,11209.28,10584.2,5.58%,1627.22,1454.01,10.64%,2190.94,2132.5,2.67%,995.19,898.87,9.68%,14820.97,14264.49,3.75%,3146.06,2951.34,6.19%,6756.56,6349.13,6.03%,1257.13,1144.87,8.93%
1/19/2016 09:00:00,40603.32,39037.71,3.86%,10883.58,10411.08,4.34%,1567.01,1395.2,10.96%,2178.89,2137.58,1.90%,982.83,919.89,6.40%,14333.62,14074.37,1.81%,3017.29,2826.81,6.31%,6425.46,6140.4,4.44%,1214.63,1132.38,6.77%
1/19/2016 10:00:00,39135.08,37564.05,4.01%,10666.38,10399.55,2.50%,1476.41,1337.95,9.38%,2164.63,2130.48,1.58%,956.8,885.97,7.40%,13615.49,13054.09,4.12%,2902.66,2796.41,3.66%,6171.44,5830.21,5.53%,1181.26,1129.39,4.39%
1/19/2016 11:00:00,37767.81,36597.92,3.10%,10496.17,10512.81,0.16%,1385.26,1300.49,6.12%,2123.49,2110.92,0.59%,915.45,845.39,7.65%,12957.1,12194.49,5.89%,2815.08,2797.16,0.64%,5928.36,5729.51,3.35%,1146.9,1107.15,3.47%
1/19/2016 12:00:00,36676.18,35652.5,2.79%,10354.52,10420.03,0.63%,1319.55,1272.59,3.56%,2066.0,2022.95,2.08%,872.88,798.39,8.53%,12457.16,11675.45,6.28%,2755.16,2784.67,1.07%,5745.14,5602.75,2.48%,1105.77,1075.68,2.72%
1/19/2016 13:00:00,35759.52,35225.21,1.49%,10270.75,10364.1,0.91%,1273.25,1248.7,1.93%,2044.04,2034.98,0.44%,837.11,797.51,4.73%,12072.33,11468.65,5.00%,2659.49,2758.68,3.73%,5539.39,5514.5,0.45%,1063.17,1038.1,2.36%
1/19/2016 14:00:00,35002.16,34555.06,1.28%,10116.75,10204.65,0.87%,1249.54,1237.83,0.94%,2019.56,2028.57,0.45%,812.14,775.79,4.48%,11761.84,11079.8,5.80%,2644.99,2751.25,4.02%,5367.67,5471.38,1.93%,1029.67,1005.78,2.32%
1/19/2016 15:00:00,34551.88,34314.23,0.69%,10048.42,10076.06,0.28%,1248.41,1229.38,1.52%,2002.93,2010.78,0.39%,801.17,768.93,4.02%,11472.23,10955.02,4.51%,2644.04,2796.79,5.78%,5328.42,5482.72,2.90%,1006.25,994.56,1.16%
1/19/2016 16:00:00,34381.98,34210.99,0.50%,10005.01,10059.94,0.55%,1230.95,1234.88,0.32%,1997.46,2009.18,0.59%,807.29,769.74,4.65%,11333.85,10877.44,4.03%,2663.11,2735.11,2.70%,5334.48,5529.01,3.65%,1009.84,995.69,1.40%
1/19/2016 17:00:00,35197.67,35372.67,0.50%,10138.35,10331.92,1.91%,1284.62,1260.06,1.91%,1972.2,1993.36,1.07%,835.24,831.16,0.49%,11771.42,11438.31,2.83%,2660.78,2738.32,2.91%,5511.06,5751.2,4.36%,1023.99,1028.35,0.43%
1/19/2016 18:00:00,37557.36,37443.07,0.30%,10632.05,10669.35,0.35%,1375.63,1329.21,3.37%,2054.84,2062.87,0.39%,888.52,884.41,0.46%,12614.9,12181.24,3.44%,2863.18,3098.14,8.21%,6018.29,6117.15,1.64%,1109.96,1100.71,0.83%
1/19/2016 19:00:00,37840.25,37440.56,1.06%,10569.83,10626.8,0.54%,1388.56,1315.35,5.27%,2090.9,2107.89,0.81%,899.73,908.47,0.97%,12684.4,12176.83,4.00%,2921.19,3068.22,5.03%,6143.63,6097.78,0.75%,1142.02,1139.23,0.24%
1/19/2016 20:00:00,37581.63,37720.7,0.37%,10409.9,10452.3,0.41%,1357.32,1286.4,5.22%,2095.89,2102.56,0.32%,905.85,921.64,1.74%,12706.84,12751.52,0.35%,2900.84,3054.74,5.31%,6049.16,6012.31,0.61%,1155.83,1139.23,1.44%
1/19/2016 21:00:00,36543.32,37101.69,1.53%,10026.03,10062.67,0.37%,1296.74,1246.21,3.90%,2082.61,2078.72,0.19%,891.25,917.51,2.95%,12526.01,13000.73,3.79%,2808.18,2974.54,5.92%,5776.28,5682.25,1.63%,1136.22,1139.08,0.25%
1/19/2016 22:00:00,34529.11,35183.73,1.90%,9372.2,9409.07,0.39%,1223.09,1165.24,4.73%,2044.37,2035.78,0.42%,863.54,866.3,0.32%,11977.36,12618.9,5.36%,2608.28,2741.01,5.09%,5348.53,5258.21,1.69%,1091.74,1089.22,0.23%
1/19/2016 23:00:00,32567.53,33343.61,2.38%,8799.87,8843.6,0.50%,1140.46,1070.94,6.10%,2013.76,2041.85,1.39%,833.15,854.19,2.53%,11472.66,12043.93,4.98%,2355.05,2515.2,6.80%,4911.69,4960.08,0.99%,1040.89,1013.84,2.60%
1/20/2016 00:00:00,31539.44,32153.05,1.95%,8411.16,8371.8,0.47%,1075.67,1039.55,3.36%,1994.71,2028.24,1.68%,820.86,847.69,3.27%,11380.97,11958.53,5.07%,2182.32,2301.63,5.47%,4639.2,4630.88,0.18%,1034.55,974.72,5.78%
1/20/2016 01:00:00,31200.98,31614.33,1.32%,8226.14,8173.77,0.64%,1067.9,1037.29,2.87%,1990.44,2030.2,2.00%,816.89,840.65,2.91%,11453.4,12037.32,5.10%,2092.03,2199.64,5.14%,4520.65,4306.27,4.74%,1033.54,989.2,4.29%
1/20/2016 02:00:00,31410.51,31532.21,0.39%,8190.64,8117.3,0.90%,1078.33,1079.66,0.12%,2008.51,2023.61,0.75%,827.19,839.79,1.52%,11699.67,11938.4,2.04%,2056.78,2140.36,4.06%,4494.22,4396.21,2.18%,1055.16,996.87,5.52%
1/20/2016 03:00:00,31926.42,31992.93,0.21%,8237.04,8220.91,0.20%,1105.15,1187.18,7.42%,2025.81,2048.91,1.14%,840.97,853.07,1.44%,12047.92,12139.95,0.76%,2047.98,2098.25,2.45%,4538.28,4393.88,3.18%,1083.26,1050.79,3.00%
1/20/2016 04:00:00,33319.89,33221.6,0.29%,8543.22,8350.9,2.25%,1163.74,1254.47,7.80%,2069.31,2061.64,0.37%,864.53,872.86,0.96%,12726.08,12994.7,2.11%,2094.94,2123.33,1.35%,4733.29,4484.67,5.25%,1124.78,1079.04,4.07%
1/20/2016 05:00:00,36270.68,36139.6,0.36%,9266.36,9151.66,1.24%,1274.83,1362.13,6.85%,2129.26,2114.64,0.69%,922.42,925.93,0.38%,13952.87,13971.37,0.13%,2266.02,2262.05,0.18%,5255.82,5231.48,0.46%,1203.1,1120.35,6.88%
1/20/2016 06:00:00,40837.53,40814.18,0.06%,10271.63,10020.89,2.44%,1472.47,1555.92,5.67%,2228.28,2208.95,0.87%,1004.58,986.44,1.81%,15735.47,15959.35,1.42%,2677.08,2607.55,2.60%,6104.03,6238.62,2.21%,1343.99,1236.45,8.00%
1/20/2016 07:00:00,42113.64,42253.35,0.33%,10503.39,10251.75,2.40%,1488.47,1599.9,7.49%,2281.66,2256.73,1.09%,1032.12,1014.13,1.74%,16278.98,16477.53,1.22%,2769.44,2722.59,1.69%,6371.71,6619.11,3.88%,1387.87,1311.61,5.49%
1/20/2016 08:00:00,41208.05,41376.06,0.41%,10417.4,10304.6,1.08%,1480.24,1596.79,7.87%,2244.74,2173.99,3.15%,1018.95,995.25,2.33%,15758.25,15534.39,1.42%,2667.04,2650.74,0.61%,6286.9,6821.24,8.50%,1334.53,1299.05,2.66%
1/20/2016 09:00:00,40860.98,40925.27,0.16%,10476.19,10321.93,1.47%,1481.43,1571.63,6.09%,2237.31,2170.84,2.97%,1013.36,996.77,1.64%,15361.95,15075.25,1.87%,2681.47,2720.55,1.46%,6310.29,6798.63,7.74%,1298.98,1269.69,2.26%
1/20/2016 10:00:00,40071.48,40215.2,0.36%,10500.59,10460.81,0.38%,1466.25,1509.54,2.95%,2205.18,2162.95,1.91%,985.67,971.79,1.41%,14748.76,14599.06,1.01%,2699.32,2795.33,3.56%,6215.14,6491.04,4.44%,1250.56,1224.68,2.07%
